record_id,timestamp,shipment_id,candidate_route_id,origin,destination,cargo_type,cargo_weight_kg,priority,airline,season,shc_code,num_connections,distance_km,total_transit_time_hours,capacity_available_kg,reliability_score,weather_risk_score,load_factor,cost_sar,optimization_score
RTE_001140,2025-11-25 03:54:35,SHP_000248,CR_02,DXB,JED,Dangerous,2944.55,Standard,Emirates SkyCargo,Monsoon,CAO,0,1600.0,6.76,10157.86,0.938,0.171,0.589,15471.38,0.6898
RTE_010420,2025-03-19 07:43:36,SHP_002323,CR_03,AMS,JED,Pharmaceutical,365.86,Express,Qatar Airways Cargo,Spring,ELI,2,4732.0,13.59,694.34,0.787,0.097,0.625,3985.87,0.4188
RTE_004117,2025-09-06 19:08:02,SHP_000922,CR_04,NRT,JED,General,3693.19,Standard,Emirates SkyCargo,Monsoon,GEN,0,9595.0,15.64,7610.11,0.925,0.323,0.732,18679.88,0.6123
RTE_007439,2025-12-06 03:29:26,SHP_001659,CR_01,MAD,JED,Perishable,2511.15,Express,Cargolux,Winter,FRO,2,4744.0,14.17,4199.01,0.735,0.199,0.885,11699.36,0.442
RTE_008546,2025-07-11 09:55:34,SHP_001904,CR_04,IST,JED,Heavy,9623.68,Standard,Emirates SkyCargo,Summer,HEA,1,2401.0,13.74,16652.17,0.842,0.59,0.743,33897.95,0.372
RTE_016487,2025-09-25 20:48:24,SHP_003667,CR_01,LHR,JED,Dangerous,2114.42,Standard,Singapore Airlines Cargo,Monsoon,DGR,1,4866.0,13.48,3464.01,0.76,0.589,0.816,10723.19,0.6494
RTE_020184,2025-05-23 21:19:40,SHP_004490,CR_03,DEL,JED,Valuable,635.3,Express,FedEx Express,Spring,VAL,2,3868.0,13.63,1647.02,0.761,0.298,0.846,5437.64,0.2571
RTE_006109,2025-11-05 02:09:35,SHP_001364,CR_03,FRA,JED,Perishable,1726.7,Express,Emirates SkyCargo,Monsoon,ICE,0,4104.0,6.01,3017.74,0.99,0.378,0.559,10104.97,0.9474
RTE_014055,2025-11-30 08:03:08,SHP_003124,CR_03,HKG,JED,Pharmaceutical,460.25,Standard,Etihad Cargo,Monsoon,ELI,0,6356.0,10.55,889.23,0.941,0.392,0.867,5209.97,0.6915
RTE_000618,2026-02-23 03:54:29,SHP_000135,CR_02,LHR,JED,General,3703.75,Express,Qatar Airways Cargo,Winter,GEN,0,4679.0,6.53,5753.22,0.973,0.128,0.615,20064.01,0.7155
RTE_006751,2026-02-20 06:12:18,SHP_001507,CR_03,AMS,JED,Dangerous,889.19,Standard,Cargolux,Winter,DGR,2,4689.0,14.61,2260.41,0.849,0.103,0.73,3935.68,0.4383
RTE_001311,2025-12-25 19:38:02,SHP_000289,CR_03,DEL,JED,Dangerous,2669.83,Economy,Turkish Cargo,Winter,CAO,1,3954.0,15.24,6864.83,0.794,0.231,0.583,10130.2,0.5986
RTE_001013,2026-01-26 14:15:53,SHP_000219,CR_06,LHR,JED,Perishable,1195.26,Standard,Lufthansa Cargo,Winter,ICE,1,4785.0,14.43,2931.09,0.829,0.116,0.714,7238.43,0.6785
RTE_014833,2026-01-16 21:53:44,SHP_003293,CR_01,FRA,JED,Pharmaceutical,1569.92,Standard,Etihad Cargo,Winter,ELI,0,4225.0,10.12,2408.39,0.922,0.203,0.671,7392.17,0.99
RTE_014857,2025-04-07 19:47:41,SHP_003298,CR_05,CAI,JED,Perishable,2204.33,Express,UPS Airlines,Spring,ICE,0,1281.0,3.62,5511.43,0.99,0.131,0.702,12575.14,0.8072
RTE_003252,2025-06-21 09:05:00,SHP_000729,CR_02,AMS,JED,Valuable,214.2,Express,Cargolux,Summer,VAL,0,4596.0,8.47,570.12,0.967,0.23,0.622,2746.24,0.99
RTE_003548,2025-09-23 23:32:11,SHP_000797,CR_05,PVG,JED,Pharmaceutical,1589.23,Express,Etihad Cargo,Monsoon,ELI,1,7898.0,18.95,4381.99,0.945,0.02,0.729,11454.34,0.6766
RTE_014417,2025-10-30 09:11:59,SHP_003202,CR_03,DXB,JED,Heavy,6819.04,Economy,Qatar Airways Cargo,Monsoon,HEA,0,1652.0,6.26,17419.72,0.906,0.13,0.718,23505.17,0.8945
RTE_016071,2025-09-02 13:50:51,SHP_003572,CR_04,LAX,JED,Dangerous,3361.45,Express,Saudia Cargo,Monsoon,DGR,1,13288.0,24.26,10587.65,0.823,0.328,0.833,23643.48,0.5533
RTE_016877,2025-05-16 08:49:11,SHP_003754,CR_03,ADD,JED,Dangerous,2289.22,Express,Qatar Airways Cargo,Spring,CAO,1,1577.0,7.48,5421.86,0.827,0.251,0.722,14262.15,0.3982
RTE_018284,2025-06-23 18:24:03,SHP_004075,CR_01,ORD,JED,Valuable,741.0,Express,Etihad Cargo,Summer,VAL,0,10847.0,15.03,1813.75,0.99,0.225,0.755,7728.58,0.6365
RTE_007593,2025-04-27 19:23:23,SHP_001691,CR_03,DOH,JED,Valuable,169.71,Express,Singapore Airlines Cargo,Spring,VAL,0,1253.0,4.42,361.36,0.884,0.561,0.701,5000.61,0.567
RTE_020920,2026-01-07 11:12:36,SHP_004653,CR_04,ORD,JED,Perishable,2133.56,Express,Turkish Cargo,Winter,FRO,2,10814.0,26.52,6252.63,0.823,0.361,0.872,14443.59,0.204
RTE_019246,2025-07-08 13:04:43,SHP_004286,CR_01,KWI,JED,General,616.65,Economy,Qatar Airways Cargo,Summer,GEN,1,1321.0,14.04,1212.81,0.812,0.22,0.753,2697.87,0.5562
RTE_014968,2025-10-13 09:13:56,SHP_003322,CR_05,KWI,JED,General,1745.91,Standard,Saudia Cargo,Monsoon,GEN,0,1141.0,3.62,4017.69,0.954,0.142,0.733,9205.62,0.7247
RTE_002210,2025-09-11 06:07:25,SHP_000493,CR_04,JFK,JED,Dangerous,2024.26,Express,Emirates SkyCargo,Monsoon,CAO,2,10253.0,23.65,3247.46,0.755,0.195,0.829,14812.9,0.2953
RTE_011168,2025-06-11 00:14:32,SHP_002494,CR_01,JNB,JED,General,2955.57,Economy,UPS Airlines,Summer,GEN,0,6473.0,13.08,7023.34,0.933,0.234,0.716,9903.43,0.99
RTE_007683,2025-05-25 15:06:36,SHP_001711,CR_05,NRT,JED,Perishable,790.15,Express,Turkish Cargo,Spring,FRO,2,9535.0,21.81,1119.87,0.811,0.165,0.808,5619.16,0.4288
RTE_001122,2025-09-23 19:11:04,SHP_000244,CR_01,FRA,JED,Pharmaceutical,624.19,Express,Turkish Cargo,Monsoon,ELM,2,4163.0,20.17,1139.1,0.829,0.067,0.8,6187.05,0.3897
RTE_002657,2025-08-12 15:00:04,SHP_000596,CR_03,BOM,JED,Perishable,297.32,Express,FedEx Express,Summer,ICE,1,3739.0,11.36,556.12,0.91,0.183,0.79,2681.75,0.5171
RTE_003479,2025-08-03 20:05:26,SHP_000781,CR_04,DXB,JED,Pharmaceutical,1671.14,Economy,Turkish Cargo,Summer,ELM,1,1770.0,13.79,3670.37,0.797,0.123,0.561,7626.93,0.4174
RTE_018058,2025-09-15 19:39:53,SHP_004024,CR_03,FRA,JED,Dangerous,1532.47,Express,FedEx Express,Monsoon,DGR,0,4063.0,6.24,2999.59,0.963,0.23,0.651,12460.25,0.708
RTE_018040,2025-09-23 12:29:40,SHP_004020,CR_01,KWI,JED,Valuable,606.61,Economy,Etihad Cargo,Monsoon,VAL,0,1258.0,4.83,1032.88,0.901,0.213,0.738,5228.14,0.6845
RTE_013767,2026-02-08 08:26:39,SHP_003061,CR_01,KWI,JED,Perishable,1905.87,Express,Saudia Cargo,Winter,FRO,1,1205.0,9.91,5563.44,0.857,0.466,0.669,10824.78,0.2279
RTE_019004,2025-04-04 03:29:44,SHP_004234,CR_02,PVG,JED,General,3663.8,Standard,FedEx Express,Spring,GEN,1,8037.0,19.76,11857.31,0.854,0.304,0.612,14718.17,0.5957
RTE_017025,2025-07-18 09:16:55,SHP_003788,CR_03,RUH,JED,Perishable,319.8,Standard,Lufthansa Cargo,Summer,FRO,1,755.0,7.73,961.24,0.911,0.412,0.828,3746.36,0.5094
RTE_007678,2025-08-21 02:38:18,SHP_001710,CR_03,NBO,JED,General,309.22,Economy,Emirates SkyCargo,Summer,GEN,0,2810.0,5.58,636.12,0.889,0.324,0.658,1760.24,0.99
RTE_011734,2026-01-10 19:04:49,SHP_002614,CR_02,PVG,JED,Pharmaceutical,298.96,Express,Saudia Cargo,Winter,ELM,0,7915.0,10.19,705.96,0.962,0.302,0.733,4171.4,0.667
RTE_020988,2025-05-07 02:56:10,SHP_004669,CR_02,FRA,JED,Dangerous,2826.66,Standard,Lufthansa Cargo,Spring,DGR,2,4192.0,15.57,6583.72,0.725,0.189,0.831,11694.84,0.4054
RTE_003527,2025-07-15 19:30:14,SHP_000793,CR_02,PVG,JED,Pharmaceutical,477.35,Express,Saudia Cargo,Summer,ELM,1,8019.0,16.32,1026.43,0.914,0.286,0.884,6501.74,0.6365
RTE_018016,2025-05-25 21:15:36,SHP_004014,CR_04,SIN,JED,Dangerous,1908.48,Express,Turkish Cargo,Spring,CAO,0,7152.0,10.88,4576.75,0.958,0.182,0.789,16667.45,0.646
RTE_001836,2025-12-03 15:02:01,SHP_000409,CR_04,SIN,JED,General,154.9,Express,Singapore Airlines Cargo,Winter,GEN,1,7088.0,14.82,217.49,0.926,0.125,0.686,4467.22,0.4471
RTE_006921,2025-06-03 22:52:35,SHP_001546,CR_02,ADD,JED,Pharmaceutical,350.51,Express,FedEx Express,Summer,ELM,2,1839.0,10.88,474.53,0.769,0.463,0.946,5729.26,0.0923
RTE_015967,2026-01-16 11:10:23,SHP_003548,CR_03,AMS,JED,Perishable,2805.55,Standard,Emirates SkyCargo,Winter,FRO,0,4596.0,10.03,6580.41,0.922,0.086,0.784,13902.69,0.8506
RTE_008823,2025-04-14 00:22:13,SHP_001967,CR_02,NRT,JED,General,1602.45,Standard,Emirates SkyCargo,Spring,GEN,2,9658.0,23.29,2595.06,0.838,0.065,0.893,6643.77,0.5808
RTE_001043,2025-05-17 09:01:42,SHP_000226,CR_05,LHR,JED,Valuable,711.0,Economy,Etihad Cargo,Spring,VAL,1,4710.0,18.15,980.83,0.752,0.216,0.765,3824.29,0.5003
RTE_016414,2025-03-28 23:23:19,SHP_003651,CR_02,SIN,JED,Pharmaceutical,808.2,Express,Etihad Cargo,Spring,ELI,0,7176.0,10.56,1616.58,0.859,0.661,0.58,9010.13,0.3731
RTE_018844,2025-06-06 07:47:50,SHP_004201,CR_01,CDG,JED,General,1968.04,Economy,Singapore Airlines Cargo,Summer,GEN,0,4602.0,7.93,5556.19,0.866,0.22,0.702,7095.81,0.886
RTE_000983,2025-08-12 14:24:04,SHP_000214,CR_01,ICN,JED,Pharmaceutical,1946.24,Standard,FedEx Express,Summer,ELM,0,8486.0,16.79,4918.25,0.966,0.24,0.675,12169.21,0.8397
RTE_006988,2025-07-28 02:09:45,SHP_001560,CR_02,DOH,JED,General,1224.36,Express,Lufthansa Cargo,Summer,GEN,1,1362.0,8.35,3131.69,0.888,0.36,0.744,4841.44,0.3801
RTE_010355,2025-05-16 13:16:09,SHP_002309,CR_01,AUH,JED,Valuable,602.64,Express,Cargolux,Spring,VAL,2,1742.0,13.29,1720.51,0.728,0.256,0.685,3159.66,0.4875
RTE_011893,2026-01-30 11:44:44,SHP_002647,CR_06,ATL,JED,General,3139.35,Express,UPS Airlines,Winter,GEN,1,11120.0,19.2,5455.81,0.892,0.02,0.802,18437.69,0.6028
RTE_002597,2025-04-12 01:46:07,SHP_000582,CR_04,SIN,JED,Valuable,712.68,Express,Etihad Cargo,Spring,VAL,1,7017.0,13.65,2036.93,0.904,0.195,0.691,6501.45,0.6195
RTE_006166,2025-09-19 04:40:10,SHP_001375,CR_01,LHR,JED,General,1954.29,Standard,FedEx Express,Monsoon,GEN,0,4734.0,11.03,3610.75,0.91,0.535,0.605,10547.69,0.5402
RTE_015297,2025-09-05 20:53:23,SHP_003398,CR_02,NBO,JED,Dangerous,3548.45,Standard,Saudia Cargo,Monsoon,DGR,0,2732.0,6.9,6443.5,0.861,0.458,0.706,19462.1,0.5902
RTE_004489,2026-02-07 20:29:57,SHP_001007,CR_03,SIN,JED,Pharmaceutical,335.79,Standard,Singapore Airlines Cargo,Winter,ELI,0,7054.0,12.93,1002.06,0.922,0.144,0.87,5413.22,0.6979
RTE_020122,2025-07-07 10:30:34,SHP_004477,CR_04,BOM,JED,Perishable,276.97,Standard,Saudia Cargo,Summer,PER,1,3832.0,11.14,525.5,0.855,0.325,0.848,1722.72,0.6719
RTE_000378,2025-04-17 23:59:22,SHP_000081,CR_03,DEL,JED,Valuable,479.65,Express,Cargolux,Spring,VAL,1,3983.0,11.46,962.8,0.907,0.147,0.674,3187.68,0.7923
RTE_000358,2025-05-26 21:41:16,SHP_000077,CR_02,DOH,JED,Heavy,12466.11,Standard,Etihad Cargo,Spring,HEA,0,1381.0,4.45,34834.19,0.908,0.573,0.673,50542.48,0.6128
RTE_013956,2025-05-01 16:56:29,SHP_003101,CR_03,ADD,JED,Dangerous,3408.09,Standard,FedEx Express,Spring,CAO,1,1720.0,11.78,6491.81,0.779,0.382,0.782,13344.56,0.4963
RTE_010506,2025-03-13 03:39:20,SHP_002342,CR_01,AMS,JED,Valuable,498.09,Express,Turkish Cargo,Spring,VAL,1,4624.0,12.57,1439.62,0.841,0.355,0.7,4276.18,0.5067
RTE_015470,2025-07-18 02:48:44,SHP_003434,CR_02,DEL,JED,Dangerous,1045.24,Standard,UPS Airlines,Summer,CAO,0,3946.0,7.24,1411.17,0.846,0.714,0.868,7978.07,0.417
RTE_014708,2025-12-31 22:00:37,SHP_003266,CR_02,NBO,JED,Perishable,1638.45,Standard,Lufthansa Cargo,Winter,ICE,0,2845.0,7.13,3906.0,0.931,0.198,0.679,9133.82,0.586
RTE_011338,2025-04-16 12:43:44,SHP_002530,CR_01,ORD,JED,General,2066.73,Standard,Saudia Cargo,Spring,GEN,0,10886.0,18.17,5451.94,0.864,0.682,0.735,9464.04,0.5708
RTE_009676,2025-06-29 18:38:10,SHP_002161,CR_01,NRT,JED,Pharmaceutical,1865.69,Express,Turkish Cargo,Summer,ELM,2,9647.0,19.68,3599.63,0.703,0.528,0.872,11614.87,0.3749
RTE_013043,2026-01-30 04:38:00,SHP_002901,CR_05,ADD,JED,Perishable,2656.03,Standard,Etihad Cargo,Winter,FRO,1,1758.0,9.65,5406.23,0.859,0.168,0.785,9439.62,0.7086
RTE_009446,2025-11-22 09:47:00,SHP_002110,CR_01,AMS,JED,General,4521.48,Economy,Lufthansa Cargo,Monsoon,GEN,0,4571.0,10.21,10559.16,0.896,0.291,0.896,15244.24,0.6254
RTE_005204,2025-03-11 05:53:01,SHP_001166,CR_01,MIA,JED,Pharmaceutical,1876.76,Express,Cargolux,Spring,ELI,2,11744.0,22.79,2664.6,0.758,0.709,0.932,14021.91,0.3503
RTE_014972,2025-09-12 22:42:17,SHP_003324,CR_01,JFK,JED,General,2525.19,Express,FedEx Express,Monsoon,GEN,2,10342.0,26.31,7036.51,0.75,0.376,0.977,13297.79,0.326
RTE_002235,2025-11-04 21:46:53,SHP_000498,CR_03,LHR,JED,Heavy,4640.94,Standard,Qatar Airways Cargo,Monsoon,HEA,1,4789.0,13.62,6673.0,0.806,0.454,0.662,19684.25,0.1639
RTE_012108,2025-11-08 08:34:05,SHP_002694,CR_05,NBO,JED,Heavy,13606.88,Economy,Turkish Cargo,Monsoon,HEA,0,2742.0,6.64,20664.16,0.898,0.393,0.663,51591.46,0.5658
RTE_009239,2025-06-14 21:29:52,SHP_002062,CR_01,NBO,JED,Heavy,4020.23,Standard,UPS Airlines,Summer,HEA,1,2822.0,11.72,5634.23,0.821,0.241,0.773,16787.01,0.2051
RTE_013514,2025-10-12 15:46:48,SHP_003006,CR_05,LAX,JED,General,3076.34,Standard,UPS Airlines,Monsoon,GEN,1,13393.0,22.24,6562.59,0.86,0.211,0.725,12227.28,0.5203
RTE_020071,2025-12-06 12:39:21,SHP_004466,CR_03,CAI,JED,Dangerous,53.39,Economy,UPS Airlines,Winter,CAO,2,1257.0,20.15,172.8,0.767,0.448,0.762,4506.35,0.232
RTE_012244,2026-01-23 09:35:44,SHP_002723,CR_02,ICN,JED,Valuable,755.24,Express,Etihad Cargo,Winter,VAL,2,8581.0,21.76,2242.16,0.832,0.261,0.712,7452.92,0.2907
RTE_004353,2026-01-19 00:23:23,SHP_000976,CR_01,DEL,JED,Pharmaceutical,1506.24,Economy,Singapore Airlines Cargo,Winter,ELM,1,3810.0,15.53,3246.0,0.799,0.279,0.791,7544.03,0.1271
RTE_018794,2025-03-19 09:29:02,SHP_004189,CR_03,CDG,JED,General,3970.79,Express,Qatar Airways Cargo,Spring,GEN,1,4440.0,12.6,10930.77,0.908,0.192,0.687,15889.39,0.5535
RTE_009546,2025-03-29 00:09:33,SHP_002131,CR_04,LHR,JED,General,2453.36,Express,Cargolux,Spring,GEN,1,4850.0,12.07,7266.0,0.926,0.486,0.751,9795.39,0.7367
RTE_009085,2025-03-25 06:47:08,SHP_002026,CR_01,HKG,JED,Valuable,975.74,Economy,Cargolux,Spring,VAL,0,6238.0,14.9,2391.62,0.853,0.32,0.878,5348.83,0.6399
RTE_020624,2025-08-27 12:10:15,SHP_004587,CR_02,MAD,JED,Perishable,957.11,Express,Singapore Airlines Cargo,Summer,ICE,0,4475.0,6.97,1788.92,0.99,0.022,0.531,9272.99,0.8797
RTE_006689,2025-11-27 09:05:32,SHP_001493,CR_03,ADD,JED,Dangerous,3695.95,Standard,Cargolux,Monsoon,DGR,1,1671.0,11.32,8930.96,0.847,0.244,0.496,16196.03,0.5701
RTE_015349,2025-08-26 02:35:51,SHP_003409,CR_02,CDG,JED,Valuable,962.59,Standard,Lufthansa Cargo,Summer,VAL,0,4439.0,7.59,3030.02,0.946,0.453,0.768,5735.62,0.99
RTE_005538,2025-10-20 18:05:33,SHP_001239,CR_02,FRA,JED,Dangerous,1626.97,Standard,Lufthansa Cargo,Monsoon,DGR,0,4102.0,9.35,3721.25,0.929,0.259,0.814,11889.04,0.5015
RTE_010374,2026-01-05 14:28:44,SHP_002313,CR_01,NRT,JED,General,816.5,Standard,Emirates SkyCargo,Winter,GEN,0,9599.0,15.77,1091.73,0.937,0.254,0.836,7377.87,0.7154
RTE_016566,2025-07-12 12:14:34,SHP_003685,CR_01,RUH,JED,Valuable,32.31,Economy,Qatar Airways Cargo,Summer,VAL,1,938.0,10.28,77.31,0.854,0.294,0.67,997.46,0.5461
RTE_002719,2025-11-11 07:07:57,SHP_000611,CR_03,LHR,JED,Valuable,422.36,Standard,Turkish Cargo,Monsoon,VAL,2,4820.0,23.51,1220.28,0.693,0.35,0.844,2370.9,0.3751
RTE_017749,2025-10-01 09:26:55,SHP_003952,CR_03,NBO,JED,General,1092.68,Express,UPS Airlines,Monsoon,GEN,1,2856.0,11.22,3360.34,0.849,0.526,0.685,4552.2,0.3962
RTE_001257,2026-01-25 11:08:28,SHP_000275,CR_01,MAD,JED,Heavy,5938.44,Standard,Etihad Cargo,Winter,HEA,0,4505.0,10.15,14617.92,0.953,0.263,0.866,26149.74,0.7685
RTE_002641,2025-10-05 02:09:32,SHP_000592,CR_05,MIA,JED,Perishable,2000.98,Standard,Lufthansa Cargo,Monsoon,ICE,1,11613.0,23.48,2710.61,0.839,0.19,0.809,9608.26,0.7051
RTE_004319,2025-06-15 17:46:22,SHP_000968,CR_02,MIA,JED,Valuable,77.07,Express,UPS Airlines,Summer,VAL,1,11776.0,22.63,219.39,0.88,0.311,0.895,1832.0,0.602
RTE_019951,2025-07-30 20:45:57,SHP_004439,CR_03,ADD,JED,Perishable,560.59,Express,Cargolux,Summer,ICE,0,1781.0,5.1,939.25,0.99,0.29,0.72,5735.18,0.645
RTE_006663,2025-04-23 01:32:09,SHP_001487,CR_02,AUH,JED,Heavy,6291.22,Standard,Lufthansa Cargo,Spring,HEA,1,1654.0,10.88,10615.84,0.905,0.105,0.8,23884.69,0.626
RTE_002653,2025-05-26 18:39:11,SHP_000595,CR_05,NRT,JED,Perishable,1684.32,Express,Emirates SkyCargo,Spring,FRO,0,9579.0,14.85,3810.11,0.982,0.125,0.696,14269.52,0.6781
RTE_006423,2025-12-24 10:30:13,SHP_001430,CR_02,KWI,JED,Dangerous,1503.41,Standard,Emirates SkyCargo,Winter,CAO,1,1168.0,7.98,4323.46,0.812,0.263,0.53,8077.17,0.4908
RTE_018410,2025-04-07 10:24:36,SHP_004104,CR_02,BRU,JED,Perishable,1500.19,Express,UPS Airlines,Spring,PER,2,4407.0,17.28,4120.86,0.817,0.447,0.889,9298.56,0.252
RTE_008407,2025-12-05 23:20:54,SHP_001872,CR_05,DOH,JED,General,1936.58,Standard,Emirates SkyCargo,Winter,GEN,0,1261.0,4.29,3187.04,0.958,0.331,0.868,10229.47,0.5526
RTE_019931,2026-01-23 17:35:28,SHP_004434,CR_01,IST,JED,General,3818.06,Economy,Saudia Cargo,Winter,GEN,1,2348.0,13.54,8257.11,0.791,0.303,0.844,9676.24,0.72
RTE_005930,2026-01-21 09:23:43,SHP_001325,CR_05,SIN,JED,Perishable,2324.04,Economy,Singapore Airlines Cargo,Winter,PER,1,7156.0,19.61,3732.4,0.812,0.195,0.679,10245.07,0.4658
RTE_001337,2025-05-17 03:16:08,SHP_000294,CR_03,LHR,JED,General,3587.16,Standard,Emirates SkyCargo,Spring,GEN,1,4669.0,14.72,7938.77,0.843,0.317,0.772,14030.13,0.3479
RTE_000114,2025-10-15 02:24:31,SHP_000025,CR_05,MIA,JED,Pharmaceutical,325.96,Economy,Emirates SkyCargo,Monsoon,ELM,0,11599.0,20.76,419.7,0.807,0.469,0.822,5500.05,0.3457
RTE_006163,2025-07-25 02:52:34,SHP_001374,CR_04,SIN,JED,Pharmaceutical,1214.46,Express,Lufthansa Cargo,Summer,ELI,1,7058.0,16.32,3349.39,0.839,0.484,0.961,7167.5,0.503
RTE_011618,2026-01-09 15:12:14,SHP_002588,CR_03,JNB,JED,Dangerous,3645.81,Express,Lufthansa Cargo,Winter,DGR,0,6274.0,11.56,9854.67,0.986,0.155,0.771,25333.76,0.7309
RTE_018831,2025-06-26 20:39:16,SHP_004198,CR_04,RUH,JED,Dangerous,651.34,Express,Qatar Airways Cargo,Summer,CAO,1,892.0,8.65,1140.35,0.851,0.336,0.599,4866.41,0.5536
RTE_018506,2025-10-19 16:36:35,SHP_004125,CR_01,IST,JED,General,2730.6,Economy,Etihad Cargo,Monsoon,GEN,1,2382.0,12.71,7049.69,0.809,0.322,0.872,8588.2,0.2525
RTE_011533,2025-08-07 05:10:11,SHP_002569,CR_04,LAX,JED,Valuable,900.54,Express,Emirates SkyCargo,Summer,VAL,0,13397.0,18.46,1885.85,0.956,0.227,0.544,8431.93,0.99
RTE_014910,2026-01-25 13:47:02,SHP_003310,CR_03,DOH,JED,Dangerous,1336.38,Express,Cargolux,Winter,DGR,1,1436.0,7.74,3224.22,0.872,0.619,0.779,8241.84,0.2728
RTE_004287,2025-12-23 09:20:19,SHP_000960,CR_02,BRU,JED,Pharmaceutical,820.72,Express,Saudia Cargo,Winter,ELI,1,4421.0,15.14,2130.42,0.915,0.085,0.755,8417.85,0.542
RTE_012668,2025-05-11 13:21:58,SHP_002819,CR_03,JNB,JED,Dangerous,2705.38,Economy,Lufthansa Cargo,Spring,CAO,0,6324.0,12.31,4104.78,0.885,0.591,0.681,14430.12,0.7911
RTE_020328,2025-07-07 21:40:19,SHP_004522,CR_04,CAI,JED,Perishable,1465.28,Express,Singapore Airlines Cargo,Summer,ICE,0,1149.0,4.77,4187.79,0.961,0.289,0.61,11095.17,0.8985
RTE_015061,2025-04-22 21:16:50,SHP_003344,CR_04,ICN,JED,Heavy,13520.93,Standard,Lufthansa Cargo,Spring,HEA,0,8614.0,13.48,36892.41,0.982,0.02,0.544,66406.62,0.9305
RTE_015313,2025-04-09 15:10:58,SHP_003401,CR_05,LHR,JED,Dangerous,3510.6,Standard,Turkish Cargo,Spring,CAO,1,4591.0,13.97,8342.71,0.862,0.234,0.898,15816.62,0.4716
RTE_014111,2025-06-03 05:57:02,SHP_003135,CR_01,BOM,JED,Dangerous,310.53,Standard,Cargolux,Summer,CAO,0,3849.0,8.05,545.71,0.839,0.616,0.735,4600.28,0.5351
RTE_006070,2025-04-16 17:40:00,SHP_001356,CR_01,ATL,JED,Pharmaceutical,1292.92,Standard,Lufthansa Cargo,Spring,ELM,2,11126.0,28.37,3593.49,0.818,0.139,0.802,5910.05,0.5846
RTE_018099,2025-07-10 13:53:35,SHP_004032,CR_04,KWI,JED,Pharmaceutical,599.89,Express,Saudia Cargo,Summer,ELI,2,1299.0,15.8,1186.82,0.755,0.253,0.708,2879.12,0.4145
RTE_016737,2026-01-25 05:25:40,SHP_003724,CR_02,AUH,JED,Dangerous,3573.25,Express,Singapore Airlines Cargo,Winter,CAO,1,1644.0,10.13,10154.14,0.884,0.146,0.57,17122.58,0.6249
RTE_006804,2026-02-22 15:00:30,SHP_001519,CR_01,LHR,JED,Pharmaceutical,1956.81,Express,FedEx Express,Winter,ELI,0,4733.0,8.66,5385.42,0.959,0.334,0.768,11903.8,0.99
RTE_009898,2025-08-06 19:01:48,SHP_002209,CR_03,MAD,JED,Heavy,2376.11,Economy,Etihad Cargo,Summer,HEA,0,4539.0,9.98,6038.38,0.895,0.255,0.727,9481.61,0.99
RTE_000381,2025-04-17 23:59:22,SHP_000081,CR_06,DEL,JED,Valuable,479.65,Express,Etihad Cargo,Spring,VAL,1,3823.0,13.07,1523.09,0.93,0.039,0.721,6424.58,0.5852
RTE_011558,2026-01-09 21:47:04,SHP_002574,CR_06,ORD,JED,Heavy,13376.74,Economy,Lufthansa Cargo,Winter,HEA,0,10753.0,21.34,34639.34,0.921,0.265,0.76,63384.13,0.3821
RTE_009399,2025-09-26 13:46:05,SHP_002099,CR_01,JFK,JED,Perishable,2295.29,Express,FedEx Express,Monsoon,PER,2,10340.0,26.74,3791.89,0.83,0.317,0.98,12555.23,0.5565
RTE_015068,2026-01-04 00:22:11,SHP_003346,CR_03,DEL,JED,Pharmaceutical,1899.2,Express,UPS Airlines,Winter,ELI,1,3869.0,12.74,4157.12,0.878,0.157,0.735,9773.41,0.99
RTE_017204,2025-12-30 03:39:11,SHP_003830,CR_02,ATL,JED,Heavy,7568.32,Economy,UPS Airlines,Winter,HEA,1,11211.0,25.16,11224.08,0.819,0.265,0.774,29937.21,0.7371
RTE_020298,2025-11-29 14:53:47,SHP_004516,CR_03,SIN,JED,Perishable,2959.33,Standard,FedEx Express,Monsoon,FRO,0,7093.0,13.36,8874.63,0.945,0.48,0.872,14365.31,0.902
RTE_016355,2025-03-04 03:49:50,SHP_003638,CR_01,CDG,JED,Perishable,2637.51,Standard,Cargolux,Spring,FRO,1,4419.0,15.81,5714.66,0.864,0.368,0.74,9662.1,0.3624
RTE_005611,2025-09-07 11:15:38,SHP_001256,CR_03,HKG,JED,Dangerous,895.07,Express,Etihad Cargo,Monsoon,DGR,1,6379.0,14.87,1525.45,0.906,0.095,0.9,8654.42,0.5488
RTE_000136,2025-03-28 23:47:32,SHP_000030,CR_05,SIN,JED,Pharmaceutical,103.76,Standard,Cargolux,Spring,ELI,1,6958.0,15.73,273.02,0.779,0.516,0.789,1626.17,0.7262
RTE_007512,2025-08-06 18:00:56,SHP_001674,CR_03,AMS,JED,Pharmaceutical,630.24,Standard,FedEx Express,Summer,ELM,0,4690.0,9.93,1077.68,0.884,0.499,0.626,6538.76,0.2126
RTE_010011,2026-01-29 09:29:40,SHP_002236,CR_01,PVG,JED,Heavy,3881.07,Express,Singapore Airlines Cargo,Winter,HEA,0,7954.0,13.77,12101.37,0.918,0.341,0.614,25472.57,0.8768
